#NAME,PTLG002_1,PTLG003_1,PTLG004_1,PTLG005_1,PTLG007_1,PTLG008_1,PTLG009_1,PTLG010_1,PTLG012_1,PTLG015_1,PTLG016_1,PTLG018_1,PTLG019_1,PTLG020_1,PTLG022_1,PTLG024_1,PTLG029_1,PTLG002_2,PTLG003_2,PTLG004_2,PTLG005_2,PTLG007_2,PTLG008_2,PTLG009_2,PTLG010_2,PTLG012_2,PTLG015_2,PTLG016_2,PTLG018_2,PTLG019_2,PTLG020_2,PTLG022_2,PTLG024_2,PTLG029_2,PTLG002_3,PTLG003_3,PTLG004_3,PTLG005_3,PTLG007_3,PTLG008_3,PTLG009_3,PTLG010_3,PTLG012_3,PTLG015_3,PTLG016_3,PTLG018_3,PTLG019_3,PTLG020_3,PTLG022_3,PTLG024_3,PTLG029_3,PTLG002_4,PTLG003_4,PTLG004_4,PTLG005_4,PTLG007_4,PTLG008_4,PTLG009_4,PTLG010_4,PTLG012_4,PTLG015_4,PTLG016_4,PTLG018_4,PTLG019_4,PTLG020_4,PTLG022_4,PTLG024_4,PTLG029_4
"PC140/2254Z,7Z,10Z,13Z,16Z",0.23873379,0.248142655,0.289929573,0.291365339,0.235507031,0.190922432,0.324675678,0.374671905,0.230896896,0.189566981,0.146625847,0.251675999,0.359522336,0.351250943,0.235264929,0.235634429,0.202255826,0.343481004,0.234568207,0.215209764,0.327089251,0.159880594,0.206768909,0.191440383,0.31116548,0.290064978,0.174864738,0.177999767,0.141584548,0.319898482,0.497098632,0.256735225,0.311564806,0.230205663,0.198853961,0.349165995,0.214846483,0.381698663,0.180252224,0.428847341,0.365332113,0.319021096,0.195289576,0.256992877,0.222427718,0.153973901,0.681960113,0.490714547,0.219969554,0.26788263,0.198542689,0.386256617,0.269991307,0.168910007,0.359522294,0.200830422,0.444262827,0.169753443,0.350642463,0.232624855,0.317422426,0.285096917,0.158416753,0.261231768,0.409303875,0.17953776,0.184458829,0.193468305
"PS180/2264Z,7Z,10Z,13Z,16Z,19Z",0.049837226,0.058200524,0.055247541,0.054185784,0.05780583,0.132887396,0.028841654,0.046352491,0.025471783,0.026318978,0.067483072,0.022088783,0.033923461,0.029445587,0.030944483,0.02588922,0.047473108,0.05462146,0.061243276,0.015737858,0.057776081,0.036279549,0.013746404,0.027872068,0.030673927,0.028977534,0.047878666,0.090257183,0.018904115,0.046107657,0.031556355,0.025567216,0.041605427,0.043424096,0.031670913,0.031401727,0.024251613,0.026661228,0.028221005,0.011432722,0.031209704,0.02785916,0.02995522,0.056340829,0.065672453,0.024955736,0.0305088,0.033666789,0.044504526,0.02814074,0.02171649,0.026627125,0.015641428,0.025747913,0.022431018,0.015658744,0.022061982,0.0178687,0.023147615,0.024808934,0.024900251,0.018092394,0.032991876,0.02391782,0.049436371,0.035398303,0.024552845,0.012945381
"PI160/22410Z,13Z,16Z,19Z",0.048572216,0.062914298,0.061620949,0.05546406,0.04813488,0.132725357,0.037323718,0.056583643,0.028912576,0.025106212,0.067000205,0.031455911,0.03548935,0.023709459,0.028117382,0.027079232,0.061610859,0.058991407,0.063642462,0.010566099,0.062487688,0.039283665,0.021364103,0.02764273,0.029843261,0.039517734,0.047157497,0.090709938,0.006774843,0.046272087,0.03239137,0.034648263,0.042552172,0.042908293,0.03295663,0.039047768,0.016710764,0.017287282,0.025296181,0.0447938,0.034701381,0.016193687,0.032430569,0.05895737,0.066895556,0.014478801,0.050188087,0.032900089,0.042697721,0.025935515,0.014902344,0.033981351,0.020562184,0.024019426,0.028124084,0.008190304,0.026741151,0.010491649,0.029254237,0.023731064,0.066216606,0.018607728,0.033715768,0.095774934,0.066871568,0.020113632,0.027514843,0.016239828
Hydroxyprolyl-Isoleucine,0.059170357666667,0.05462163,0.056091110666667,0.050761089666667,0.052671020333333,0.132138441,0.031667180333333,0.046168397333333,0.030487963666667,0.025263074666667,0.072684247666667,0.024959549333333,0.030764793666667,0.026907553,0.028258980333333,0.025862498666667,0.044946713,0.056566271,0.057576188,0.015838894,0.056352634,0.034438176333333,0.029144284666667,0.036985345666667,0.031048594666667,0.036385875,0.048189858666667,0.092743034333333,0.021661239,0.046411666333333,0.030117645666667,0.025290787333333,0.037990565666667,0.047701437,0.037132264,0.034788388333333,0.020202605333333,0.026227687666667,0.027898708,0.007097774333333,0.031511265,0.024964013666667,0.028641158333333,0.047792284,0.067134877666667,0.018595302333333,0.026544376666667,0.034533937,0.049403775333333,0.024242302333333,0.021844155333333,0.038545516333333,0.027875296666667,0.033990517333333,0.031701440333333,0.015021413,0.024525662,0.031101112,0.031112714,0.031452225333333,0.02915613,0.023316408333333,0.040428317666667,0.023020132,0.052698312666667,0.028627268,0.034926835,0.019600742
LysoPCP-180,0.0604364892,0.0670033292,0.0682325562,0.069948875,0.0645454696,0.135170834,0.0328103644,0.0601250768,0.0464652278,0.0368718348,0.0823344236,0.0274469074,0.0344768556,0.0282801454,0.033266216,0.0306656774,0.0543592196,0.0651768862,0.0683359568,0.026783206,0.0660783322,0.036985377,0.0282591552,0.0301145452,0.0339120418,0.0492832282,0.0554016532,0.099644493,0.017807614,0.0458294196,0.0266404426,0.0254867932,0.0474979628,0.0472194454,0.032914549,0.0310508776,0.0222660604,0.0256677972,0.0267662636,0.0262704626,0.0343830612,0.0212934838,0.0368263132,0.055469792,0.0741428078,0.0249078994,0.0249027168,0.0301296978,0.0426213592,0.0221477016,0.0210590068,0.043623264,0.0313537594,0.0474608192,0.0452900078,0.0201463886,0.0523994498,0.0251304588,0.043890114,0.0499939278,0.0507255068,0.048310032,0.050417399,0.0358886852,0.0619759754,0.0338496028,0.0408325904,0.0310625648
"PC2254Z,7Z,10Z,13Z,16Z/2264Z,7Z,10Z,13Z,16Z,19Z",0.059390517,0.0698665635,0.0757774225,0.0708115315,0.0666822605,0.1357520995,0.041540781,0.065461296,0.0332367995,0.0354026785,0.0717834595,0.0356723045,0.041618119,0.0441570545,0.049238087,0.04668566,0.074897153,0.0674955445,0.071320417,0.028238954,0.0740568245,0.043905642,0.019708394,0.033949753,0.0484197985,0.040737277,0.051721321,0.090100504,0.032741601,0.0565693025,0.047146808,0.0457349705,0.051610127,0.049027293,0.035581106,0.049601597,0.031672332,0.0294082545,0.042831123,0.051722598,0.057731481,0.039323566,0.034852351,0.071618545,0.0748332465,0.0439289525,0.0665004335,0.045877976,0.050407189,0.0394693645,0.0271930515,0.0368686895,0.017261867,0.0296442335,0.0355075035,0.0338435125,0.032981021,0.0281704725,0.036150736,0.030319837,0.040992997,0.0245619965,0.0394301175,0.0438120145,0.0718483085,0.0361824235,0.0393051105,0.022709172
Montecristin,0.075486853,0.076992595,0.068165194,0.076883532,0.081679885,0.135203343,0.045864476,0.06240793,0.033732025,0.049429318,0.067972036,0.037536594,0.046090025,0.050760329,0.056387537,0.045208879,0.070818665,0.071504152,0.072950243,0.034926443,0.07409588,0.050297764,0.018680837,0.040255852,0.04389288,0.041486859,0.056950521,0.090293317,0.04302919,0.062057943,0.043470831,0.075726215,0.056975653,0.059854406,0.043351736,0.052796492,0.036921948,0.042542544,0.05659755,0.041153382,0.064688037,0.052155552,0.039061091,0.086953992,0.092978271,0.05368544,0.090081427,0.047557869,0.060224095,0.056222525,0.039804125,0.035982375,0.021075275,0.030086718,0.031965867,0.053200051,0.032656547,0.062766149,0.031817072,0.027696128,0.05947902,0.028705113,0.039951627,0.056491209,0.077626776,0.034387069,0.048744453,0.024732393
"PC2055Z,8Z,11Z,14Z,17Z/2264Z,7Z,10Z,13Z,16Z,19Z",0.063670501,0.064008457,0.062211133,0.06344949,0.073664015,0.133437836,0.037493172,0.055042647,0.023666843,0.036709086,0.066538129,0.02676437,0.035138177,0.037640782,0.040846869,0.032177189,0.059922209,0.062415328,0.063255613,0.020110622,0.06477519,0.039928044,0.013607669,0.033000896,0.033175512,0.033148683,0.050852352,0.089234462,0.035665016,0.050652686,0.03267873,0.059690048,0.045513776,0.048889895,0.03338702,0.039819413,0.024998465,0.030898409,0.039620831,0.028087899,0.052310951,0.037433107,0.031787338,0.068072345,0.075206827,0.040593977,0.065403931,0.039425607,0.050265641,0.041839323,0.027825932,0.02958962,0.014459571,0.026192385,0.024934128,0.036325004,0.024448927,0.052033715,0.023625629,0.023555236,0.043004525,0.021198712,0.034193003,0.038459141,0.07235577,0.027324538,0.03770378,0.016090398
7-aminomethyl-6-2-chlorophenyl-1-methyl-1H-benzimidazole-5-carbonitrile,0.0427753275,0.05133355575,0.052251295,0.04710380975,0.0472050325,0.13337929775,0.0368403955,0.0511483255,0.03568527475,0.032364747,0.070885728,0.0353306825,0.03665695025,0.03315126975,0.03178983175,0.0284487735,0.0472848285,0.048253731,0.05489342875,0.0221506605,0.069932076,0.039375365,0.024211414,0.037602689,0.035159181,0.036766125,0.052737642,0.09226127125,0.02598457125,0.047220607,0.037871766,0.02529610825,0.04063290025,0.044252718,0.0381249825,0.0345643025,0.027671849,0.0329086135,0.0346098185,0.010701135,0.03320258725,0.03090536775,0.03404687325,0.0516573455,0.0619161605,0.02981142425,0.024443918,0.037498914,0.04568410025,0.02767083275,0.0218307655,0.03114614975,0.021919744,0.03253501775,0.0261929795,0.01546206325,0.024172485,0.02290085075,0.031356073,0.0340329685,0.02938988925,0.02222693475,0.0377491335,0.0239576345,0.049979393,0.0238390885,0.027056283,0.020943725
Oleoylcarnitine,0.076363146,0.070080715,0.070668427666667,0.102410614,0.070878490666667,0.138941724333333,0.075027583,0.069203956333333,0.044459607,0.062383623333333,0.084128117333333,0.055550708333333,0.091389486666667,0.042682924333333,0.049890733666667,0.065984438333333,0.100741042333333,0.071257201,0.073065492666667,0.039026218666667,0.069505548,0.084199053,0.035112247,0.049295035666667,0.045878507333333,0.047983883,0.063546414,0.101284263333333,0.056907324333333,0.083680880666667,0.036859048333333,0.067558015,0.081422092666667,0.069907786666667,0.054877486,0.061557095333333,0.036048373,0.037102266,0.052091177,0.038253158333333,0.059866887333333,0.037980921666667,0.034821382666667,0.058428140666667,0.089380292,0.038185469666667,0.041805681,0.040712733666667,0.071737698333333,0.039663487666667,0.044367494333333,0.062096357,0.054690475666667,0.078935364,0.090124826,0.046772184666667,0.057286032333333,0.057988657333333,0.062274545,0.057041042,0.037244239333333,0.058736757666667,0.071594237,0.064307723,0.064756696666667,0.073586840333333,0.082186712,0.081568532
Dihydroisomorphine-3-glucuronide,0.043926094166667,0.053451997,0.053207699666667,0.0533223335,0.0482502335,0.132307228333333,0.0269920485,0.047015051333333,0.034583252666667,0.020690662,0.065685839333333,0.012437259,0.023278973166667,0.023688123,0.023650430666667,0.016752978333333,0.041652445666667,0.052822520833333,0.054458270666667,0.005750827833333,0.066228504833333,0.026077836,0.014446647666667,0.025421208333333,0.024080402666667,0.040454603666667,0.045391578666667,0.089087578666667,0.016162058,0.042086206166667,0.032769894,0.016237492,0.03200963,0.040500896,0.025197677666667,0.025148184166667,0.012643709833333,0.013955184,0.0227083095,0.004672676666667,0.023605863166667,0.02528049,0.0255179745,0.049428353,0.060961136666667,0.016619993833333,0.01617314,0.045877247666667,0.040570306333333,0.0162960605,0.0358108495,0.035206533666667,0.044758949333333,0.0251839915,0.027884645666667,0.014483556166667,0.021321091,0.0130900285,0.023402585166667,0.035187390166667,0.025422630166667,0.017084703,0.042056582666667,0.012278656166667,0.054722514833333,0.02158674,0.021520197,0.010489906666667
Linoelaidyl carnitine,0.057687663,0.072818526666667,0.060977699666667,0.069576361666667,0.072223075,0.135858149,0.064596871,0.056709314333333,0.033629026666667,0.054393679333333,0.078194635,0.068786358666667,0.063102593666667,0.036753998333333,0.052676239666667,0.052315396,0.074918325333333,0.059959939333333,0.066863820666667,0.019527287666667,0.061663868333333,0.061676268333333,0.037455180333333,0.046344691666667,0.038390269333333,0.034089813333333,0.057572612666667,0.097984234666667,0.065636032333333,0.059130566666667,0.033442115,0.047223421333333,0.065311407333333,0.053110191,0.035101463333333,0.040653447,0.022531795333333,0.030004797,0.045338538,0.022137011,0.064390336,0.031610297666667,0.029893191333333,0.055427247333333,0.072315502,0.074468291666667,0.035900569666667,0.038498575,0.068159086333333,0.04007023,0.031401133666667,0.053374309666667,0.047850377333333,0.061262404666667,0.048224668333333,0.048215818333333,0.043530811,0.059906090666667,0.049330578333333,0.038271147666667,0.031630420666667,0.042032498666667,0.088603199333333,0.055303266333333,0.053662410333333,0.074635988,0.070514296,0.069457621666667
Wasalexin A,0.0414509085,0.05041402,0.052497241,0.0459619595,0.046378128,0.1321430965,0.023438348,0.0409402815,0.015910368,0.018605377,0.0672608575,0.0103388485,0.022486657,0.017412775,0.019615623,0.0165097325,0.085898639,0.049468926,0.0541808545,0.004631292,0.0524611975,0.0265443525,0.0088829475,0.0218560215,0.021150288,0.0237330905,0.042482269,0.0895725,0.0049818275,0.037166536,0.019956003,0.013974481,0.034143165,0.0850556585,0.023905114,0.023517106,0.0118948335,0.014735169,0.015935793,0.0055765275,0.0266680175,0.011613755,0.022211452,0.0446469005,0.061925779,0.012784868,0.017301391,0.025534304,0.039146291,0.014781768,0.1623854605,0.0209303595,0.009989338,0.02268053,0.0203284025,0.0014113105,0.020045344,0.0077884515,0.015643664,0.0197007935,0.014598557,0.016696489,0.0270828015,0.0160190635,0.0476011395,0.0204867185,0.02117757,0.106313177
Biliverdin,0.094045585428571,0.074904148571429,0.087519251285714,0.126751048714286,0.166278118714286,0.164907687571429,0.055106831285714,0.097984661714286,0.049076692,0.088115473,0.105126710714286,0.340024602714286,0.053010009571429,0.105846587142857,0.086428694,0.074278466714286,0.079967994142857,0.063893023857143,0.087730252857143,0.058532575428571,0.094354092285714,0.202784362714286,0.231597280428571,0.046643380428571,0.072097673857143,0.095441395142857,0.062406842857143,0.102336355714286,1.74596395828571,0.053934278714286,0.074562137714286,0.140363048714286,0.082256545714286,0.066206341714286,0.050831405142857,0.059606768714286,0.054558185285714,0.064208374142857,0.146623593571429,0.122469378714286,0.045826786571429,0.078050520857143,0.066370895142857,0.055896035142857,0.081943772571429,0.321347241142857,0.022046550714286,0.046186766714286,0.128723311428571,0.052305988,0.041194290142857,0.035275045428571,0.053830958714286,0.081006465571429,0.112105229,0.153060028571429,0.115433044571429,0.057558496714286,0.122719243571429,0.062763724,0.071585145714286,0.085073932428571,0.330861991428571,0.051733841428571,0.067861932714286,0.301866586428571,0.042972826428571,0.074152347714286
trans-Hexadec-2-enoyl carnitine,0.046899779333333,0.052236319666667,0.055096519666667,0.056236587333333,0.051769698666667,0.132802518333333,0.038767640666667,0.045103208,0.019850940666667,0.032081776,0.069043603,0.022815297,0.041754694,0.024232895,0.023951975333333,0.028478542,0.053839385,0.051095739333333,0.057368662,0.011896888,0.055089657666667,0.044167314,0.013745724,0.026735158666667,0.024833043333333,0.026594524,0.047063177666667,0.090646089333333,0.024423536,0.047294568,0.023671242333333,0.025756784666667,0.041861045,0.041631977,0.029805237,0.030703904,0.015567198333333,0.016159005,0.025376748666667,0.003656769666667,0.029799192,0.016314551666667,0.023595728666667,0.045084075,0.063695858,0.015392147666667,0.015982841,0.028999322,0.046225737,0.019180884666667,0.019335944,0.025702530666667,0.019411807666667,0.036296894666667,0.033980714,0.015103792333333,0.022358804333333,0.023966051333333,0.026057564,0.028725056666667,0.018024314666667,0.022534363,0.040262984333333,0.021646851,0.046309689,0.037287986,0.032569684666667,0.027765001333333
L-Palmitoylcarnitine,0.059705226,0.062061985333333,0.062336006666667,0.071865997,0.058748432666667,0.135080362,0.060003102333333,0.062416059666667,0.030881749,0.051801057,0.078787178666667,0.045899415,0.060501809,0.034147780666667,0.045969951666667,0.051411439666667,0.069854232666667,0.067617281333333,0.066913683333333,0.024286914666667,0.068000437666667,0.056705877,0.028072832333333,0.045369019666667,0.038767552333333,0.041948662,0.062778093,0.096274821333333,0.036038893333333,0.064189341333333,0.031758312,0.052151699,0.065977227666667,0.059063635,0.043323010333333,0.049390293666667,0.021693912,0.028797088333333,0.03940103,0.016897722333333,0.048839671666667,0.027823950333333,0.031218056666667,0.055488200333333,0.075688298333333,0.031670741333333,0.034718386333333,0.039142809666667,0.066037704,0.039239947,0.038248306333333,0.052080231666667,0.042460156,0.052330679666667,0.062313744333333,0.039233719,0.043388658666667,0.044504130666667,0.045823983,0.046305501666667,0.034525347666667,0.045007108,0.061571077666667,0.050945174666667,0.059435289666667,0.061882624666667,0.061293620333333,0.060724968
"9,12-Hexadecadienoylcarnitine",0.042625157,0.0504271495,0.052807972,0.047680286,0.0475564495,0.132135845,0.03083841,0.042056618,0.017180927,0.023988171,0.0663539565,0.017553467,0.0298176415,0.020471971,0.0219890805,0.0238484765,0.047618222,0.0486757985,0.0541133805,0.005690505,0.052371674,0.032477939,0.010862242,0.0228782,0.021870602,0.0239178685,0.043246823,0.0891644355,0.01987603,0.040044228,0.020777409,0.0189142705,0.03573385,0.0368177425,0.0255362455,0.0249639415,0.012082121,0.0134500155,0.0175424985,0.001349297,0.025999674,0.011830839,0.021870965,0.0440550735,0.0606919875,0.013632494,0.0135039635,0.026166043,0.042029521,0.015607713,0.0141474,0.022424099,0.0100455215,0.0241428555,0.020701728,0.005697656,0.0181283385,0.01532969,0.018598215,0.0216616835,0.015184503,0.016433699,0.032967131,0.014653073,0.044075805,0.026382422,0.023921587,0.013046946
Erythrosine,0.051694625,0.058047506,0.06215346,0.050767441,0.054947248,0.133213362,0.034072908,0.049308263,0.022132991,0.027042457,0.068430825,0.024068407,0.035072934,0.03033101,0.029929412,0.028956424,0.048607942,0.055447293,0.060235613,0.014986823,0.059226923,0.036198945,0.017160263,0.029461431,0.028396353,0.029034025,0.04490132,0.089180402,0.018224831,0.046397846,0.031392688,0.02658819,0.042401479,0.041672856,0.029842818,0.031431568,0.020425246,0.022169453,0.023767658,0.013625668,0.035125814,0.019753293,0.027259408,0.054768337,0.062527137,0.021303919,0.026510963,0.030055988,0.040477429,0.024177389,0.019207949,0.027529959,0.016868499,0.025478028,0.027598119,0.010060816,0.026105233,0.019837724,0.02300601,0.023172669,0.021280165,0.018937064,0.034366333,0.021819217,0.049599717,0.017342361,0.02503592,0.014458357
cis-5-Tetradecenoylcarnitine,0.065551745666667,0.053673501,0.064349947333333,0.072109928,0.063602366666667,0.137640375333333,0.062130712333333,0.051864185666667,0.034393308666667,0.075051138666667,0.076830653,0.053660017,0.095887207,0.063518325666667,0.041722638,0.072961684,0.098525861666667,0.054948832666667,0.065536512666667,0.030980375666667,0.058045611333333,0.088023795,0.026483387,0.036412927333333,0.036036701333333,0.030180875333333,0.056741461,0.092694321,0.100680827666667,0.079123083666667,0.034135054333333,0.049085048333333,0.063186857,0.048583109333333,0.059027698666667,0.046300479,0.024475291333333,0.019455134333333,0.047181303,0.007002695666667,0.035559362333333,0.023130197,0.026139932333333,0.0450024,0.070788772666667,0.020714401,0.019269404,0.036185721,0.080068545666667,0.027795430666667,0.030709142666667,0.039992461333333,0.022947022666667,0.075848068666667,0.073050599333333,0.052374394333333,0.033607821,0.055590449666667,0.047481605666667,0.052703594666667,0.022472045666667,0.054394515666667,0.081945388333333,0.041755008666667,0.049148881333333,0.096128201333333,0.055505254333333,0.062158598333333
3-Deoxy-D-glycero-D-galacto-2-nonulosonic acid,0.042560096,0.051078739333333,0.052408043666667,0.045801566666667,0.047109003,0.134610996,0.054911445666667,0.054591311,0.040798587,0.071385482,0.078385180333333,0.031274743666667,0.046233645,0.045320193333333,0.098406585666667,0.060613182,0.063426762,0.048948871333333,0.053588802333333,0.046500452,0.053379435333333,0.10069088,0.041335364666667,0.067851825666667,0.046310281333333,0.051927736666667,0.064909668333333,0.119923314666667,0.026102833333333,0.057331492,0.039672050666667,0.057613753333333,0.070312677666667,0.062195393,0.043829016666667,0.064755554,0.061492249333333,0.063236613666667,0.137277941,0.033334318,0.085462686333333,0.061146230666667,0.055165453,0.075327024666667,0.083142119,0.118725076,0.037880624,0.052640847333333,0.067849678666667,0.091519751666667,0.045681249333333,0.06755452,0.101930879333333,0.072555532,0.053129456666667,0.072506756666667,0.028422202666667,0.06238136,0.050627571666667,0.059343546666667,0.039024039666667,0.031947998,0.043582955333333,0.053472613333333,0.074773105,0.048165591333333,0.059073324666667,0.087115848
"4,8 Dimethylnonanoyl carnitine",0.046174312333333,0.050817333666667,0.060836231666667,0.047757192,0.050401814666667,0.131742781,0.027018363333333,0.045642987666667,0.018027029666667,0.02823444,0.069187248666667,0.01674809,0.029444027,0.028322746666667,0.029475594,0.024285706666667,0.045174856,0.050352553333333,0.057437963333333,0.010686990666667,0.054575921333333,0.031588836333333,0.011499890333333,0.025565482,0.027675937333333,0.025299487333333,0.046966737333333,0.089844156,0.009397153333333,0.042828243333333,0.024868467666667,0.023160100333333,0.0350946,0.038658570666667,0.033384524333333,0.02799227,0.014592442333333,0.015072713333333,0.019716092,0.000778266,0.025998209666667,0.018964772333333,0.023162581666667,0.044250914333333,0.062635042666667,0.012117812,0.015790114666667,0.029495193666667,0.047058847666667,0.019355229,0.017207999,0.025868954,0.012951728333333,0.038977479666667,0.027127103333333,0.010127079666667,0.017141480333333,0.015133987666667,0.031110084,0.026365980333333,0.016820138333333,0.022142372666667,0.033013963333333,0.016663571666667,0.045815003,0.037218254333333,0.023094504,0.015546253666667
SMd181/22113Z,0.1942794415,0.2138272385,0.1549806335,0.38737133,0.154568403,0.1597961935,0.177868429,0.2385120035,0.11237146,0.1965022715,0.176972158,0.1140015085,0.2203767975,0.1356156235,0.203375141,0.2202210395,0.2925614895,0.172525334,0.177311782,0.132064029,0.1625322515,0.163357456,0.1066352965,0.107938742,0.1483106025,0.1226538035,0.0918912905,0.1281750475,0.114191606,0.220312175,0.119459945,0.245467285,0.2511497905,0.202067371,0.1488213335,0.177526845,0.117399098,0.1108364765,0.1237567855,0.3237924165,0.204345647,0.113501915,0.125433193,0.295124106,0.264301582,0.1085130355,0.3162217945,0.089860906,0.1614612035,0.186779942,0.108605939,0.148101493,0.15397347,0.1047474285,0.195497891,0.1916327055,0.273606495,0.1855660785,0.1671778915,0.0989205815,0.179868795,0.2104913515,0.1536492565,0.246203735,0.263162239,0.111586392,0.211675959,0.1636890455
Tetradecanoylcarnitine,0.04926775,0.053246901,0.0583743475,0.052622623,0.0524665475,0.1326763625,0.033522863,0.0487222945,0.0213286615,0.035303631,0.0670278055,0.0249567995,0.035042755,0.0285885395,0.02634018,0.029980378,0.0508952215,0.0528888465,0.0592827335,0.014807701,0.061190879,0.0398825355,0.0146418285,0.0287081815,0.0280802995,0.029040111,0.050608581,0.0904851015,0.018208029,0.049389848,0.0260927005,0.0281355845,0.039495652,0.042442062,0.0331727835,0.032652483,0.01578148,0.020425381,0.0269287625,0.003266453,0.030971925,0.0194360775,0.0250430215,0.0463000885,0.0634435545,0.017076634,0.0165344985,0.032042603,0.051243835,0.024056033,0.0215983795,0.029185334,0.0247462045,0.035854709,0.0348967305,0.022686824,0.0210993985,0.0238457805,0.028226569,0.0314336105,0.022100149,0.026518546,0.040077713,0.0209532375,0.048478316,0.0356069535,0.0307060395,0.0246648215
SMd180/140,0.046037804,0.053208521,0.054900218,0.05363627,0.047704526,0.132034576,0.027116771,0.048942923,0.019018016,0.023664085,0.075590047,0.011991815,0.026010605,0.020284513,0.02085816,0.019088906,0.044924154,0.05394856,0.055481082,0.007308666,0.055809804,0.028988031,0.010425907,0.023590834,0.02589937,0.027278343,0.044590476,0.089080064,0.006267894,0.039953343,0.023569418,0.019551882,0.034548566,0.040681112,0.029822807,0.027880403,0.014764263,0.016916128,0.018487453,0.006748797,0.027279055,0.015476472,0.026321187,0.052484756,0.065557413,0.012357211,0.018391883,0.029137653,0.039721739,0.017450117,0.016879754,0.025826016,0.012396418,0.024553687,0.021426195,0.004822099,0.022604307,0.013283298,0.024471703,0.022752987,0.022914898,0.019247466,0.02847069,0.015471713,0.054270612,0.017873915,0.025163267,0.009905783
"3, 5-Tetradecadiencarnitine",0.055271647333333,0.053619321,0.057565752,0.056686045666667,0.057426294666667,0.136421010333333,0.053131838666667,0.046710485666667,0.027743416333333,0.062080929,0.073560120666667,0.047243210666667,0.075665763333333,0.051637609333333,0.039951734666667,0.062243071666667,0.077629056,0.051888058,0.06183273,0.014807865666667,0.054372339333333,0.059232749,0.027029970666667,0.033169422333333,0.033324044333333,0.026026892333333,0.053077966666667,0.091772669666667,0.083043412333333,0.062655136,0.028995185666667,0.040915076666667,0.056043182,0.043369101666667,0.043903661333333,0.036062675333333,0.016735684333333,0.016132863666667,0.032271296333333,0.004600599333333,0.035664511666667,0.017911465333333,0.024356976666667,0.044648767666667,0.066717622333333,0.023966736666667,0.018874065666667,0.032985045,0.076964129333333,0.027501884,0.022635647333333,0.036330671333333,0.016256639666667,0.053626260666667,0.043082795333333,0.032491030666667,0.029202678666667,0.052533988,0.041567499666667,0.036153922333333,0.020099787333333,0.043790249,0.076348079666667,0.036786479,0.047126777,0.082712881666667,0.050926641,0.046765351666667
"SMd180/20211Z,14Z",0.053833343,0.05679145,0.058318645,0.057517514,0.060626959,0.132870682,0.036053729,0.051826581,0.024019287,0.028518214,0.065782601,0.019246253,0.033789742,0.02360488,0.029260271,0.039319586,0.055476834,0.055008738,0.060442031,0.018523055,0.057309665,0.051015102,0.012346995,0.033905111,0.030201857,0.03363952,0.050234227,0.089443227,0.015158553,0.044465937,0.027871584,0.03963865,0.05591175,0.046008862,0.033034735,0.036277746,0.024694478,0.020993305,0.031808102,0.014245121,0.038612729,0.019983678,0.033817149,0.065877676,0.074339349,0.019607668,0.029023128,0.029362978,0.048449106,0.030458811,0.025352598,0.025196987,0.015078054,0.025122255,0.023203619,0.007084745,0.024844519,0.021636799,0.024044242,0.026785298,0.028858635,0.020532724,0.031020924,0.016534101,0.055008527,0.022083357,0.034033712,0.018156351
SMd181/200,0.082149328,0.090277616,0.078936316,0.13315501,0.0678304465,0.13794031,0.055086376,0.098256537,0.039257625,0.078257259,0.0946589775,0.0336316715,0.0761831545,0.053266436,0.074538423,0.064133365,0.129405886,0.0789692045,0.080787978,0.0392756395,0.079046856,0.056661252,0.0300401765,0.0395414315,0.0545459655,0.046742612,0.0556686955,0.097017575,0.031334664,0.0828897115,0.0493389935,0.078038391,0.0759483675,0.084093501,0.0589556385,0.0621799455,0.043675704,0.038479239,0.040205812,0.078024539,0.0591097005,0.0399173165,0.0517021865,0.1170086545,0.1094776425,0.033868184,0.091004692,0.041366766,0.064393376,0.049617259,0.0377487545,0.0539172,0.0426998495,0.043184267,0.060288564,0.0514287525,0.0799713975,0.046783199,0.0555220225,0.038093636,0.060982133,0.0662185925,0.0545448805,0.077339617,0.11067927,0.037647421,0.0591042395,0.051087758
SMd181/18111Z,0.2078971665,0.205266337,0.1749859245,0.2974265585,0.1871721735,0.163223388,0.259956705,0.224429164,0.1498872525,0.2196066335,0.186366664,0.1528954485,0.2984560625,0.12464342,0.1748499405,0.250826099,0.260364119,0.1886067595,0.194213063,0.167503429,0.1578144615,0.3042947415,0.117062705,0.194445125,0.1658526865,0.1734642355,0.136898113,0.1170761435,0.132146856,0.249925115,0.1247708925,0.2830335005,0.299791351,0.224653666,0.2354162515,0.267488243,0.1537769455,0.1183176185,0.217875826,0.2562117725,0.234277101,0.113925021,0.1966618105,0.334788397,0.258286296,0.116609613,0.3065358415,0.100865278,0.2032268335,0.206965769,0.1538621435,0.1638707745,0.158317184,0.108873005,0.2062833765,0.1492777255,0.3190532105,0.245327433,0.2013289055,0.1442829925,0.2480276495,0.182730542,0.1273616545,0.2022797205,0.229050121,0.1330682045,0.3008281365,0.209616603
